price,title,location,lat,lng,Referencia,Clasificación,Baños,Conservación,Superficie construida,Habitaciones
399000.0,Piso en venta en Vivero-Hospital-Universidad,Vivero-Hospital-Universidad (Fuenlabrada),40.294095163,-3.825251059, TC320-557017,  Disponible, 2, Reformado, 97 m², 2
439900.0,Piso en venta en Universidad - Hospital,Vivero-Hospital-Universidad (Fuenlabrada),40.294095163,-3.825251059, SA47-1154,  En trámite, 2, En buen estado, 157 m², 4
243500.0,Piso en venta en Avenida de la Universidad,Avenida de la Universidad. Vivero-Hospital-Universidad (Fuenlabrada),40.283094,-3.815431, 3053-020008,  En trámite, 2, En buen estado, 100 m², 2
428000.0,"Piso en venta en Calle Gardenias, 4","Calle Gardenias, 4. Vivero-Hospital-Universidad (Fuenlabrada)",40.29286,-3.8263202, 20386839,  Disponible, 2, En buen estado, 180 m², 4
428000.0,Piso en venta en Fuenlabrada,Vivero-Hospital-Universidad (Fuenlabrada),40.294095163,-3.825251059, SA84-3410DT,  En trámite, 2, En buen estado, 101 m², 4
265000.0,Piso en venta en Calle de Averroes,Calle de Averroes. Vivero-Hospital-Universidad (Fuenlabrada),40.2903298,-3.8217128, SA3689-EXP05431/8930,  No indicado, 2,, 104 m², 3
260000.0,Piso en venta en Vivero-Hospital-Universidad,Vivero-Hospital-Universidad (Fuenlabrada),40.2905281,-3.8189101, 4513485-00410,  En trámite, 2, En buen estado, 116 m², 4
360000.0,Piso en venta en Calle Cuadros,Calle Cuadros. Paracuellos de Jarama,40.499050981,-3.513127586, 4110-0024,  En trámite, 2, En buen estado, 130 m², 3
353000.0,Piso en venta en Calle Clavel,Calle Clavel. Paracuellos de Jarama,40.5038738,-3.5101812, 4110-072684,  Disponible, 2, En buen estado, 159 m², 3
350000.0,Piso en venta en Calle de Chiapas,Calle de Chiapas. Yucatán-La Cornisa (Las Rozas de Madrid),40.4828637,-3.8678952, 4510081-BER-NAT,  En trámite, 1, En buen estado, 67 m², 1
390000.0,Piso en venta en Calle de la Cornisa,Calle de la Cornisa. Yucatán-La Cornisa (Las Rozas de Madrid),40.4801546,-3.8549415, XA802-VY7MA4EO,  En trámite, 2,, 142 m², 3
99900.0,"Piso en venta en Avenida de la Estación, cerca de Calle de las Herrerías","Avenida de la Estación, cerca de Calle de las Herrerías. Zarzalejo",40.5398929,-4.1649358, INB340-A030,  En trámite, 2, A reformar, 108 m², 4
93000.0,Piso en venta en Estación,Zarzalejo,40.5401605,-4.1659182, INB340-A043,  En trámite, 1, En buen estado, 50 m², 2
130000.0,Piso en venta en Centro,Zarzalejo,40.345938,-3.822654, INB314-401-0000-182023,  En trámite, 1, En buen estado, 65 m², 2
166900.0,Piso en venta en Zarzaquemada-El Carrascal,Zarzaquemada (Leganés),40.33582,-3.755527, 4994380-03,  En trámite, 1, En buen estado, 65 m², 3
122500.0,Piso en venta en Calle de Fermín Donaire,"Calle de Fermín Donaire. Zofío, Usera (Madrid Capital)",40.3797,-3.71223, SA323-FHOG-1685,  Disponible, 1, En buen estado, 67 m², 3
149900.0,Piso en venta en Calle de Marina Usera,"Calle de Marina Usera. Zofío, Usera (Madrid Capital)",40.3798017,-3.7139747, SA4190-A334/3253,  Disponible, 1,, 75 m², 2
140000.0,Piso en venta en Calle de San Magín,"Calle de San Magín. Zofío, Usera (Madrid Capital)",40.3833925,-3.7156163, SA323-FHOG-2037,  Disponible, 1, A reformar, 62 m², 2
185000.0,"Piso en venta en Calle de Fornillos, 32","Calle de Fornillos, 32. Zofío, Usera (Madrid Capital)",40.382584,-3.7131143, 20092937,  En trámite, 1, En buen estado, 75 m², 2
164900.0,Piso en venta en Zofío,"Zofío, Usera (Madrid Capital)",40.3806248,-3.7120485, SA4147-MU-USR,  Disponible, 1, A reformar, 66 m², 3
159000.0,Piso en venta en Zofío,"Zofío, Usera (Madrid Capital)",40.3828271,-3.712368, TC599-552367,  En trámite,, En buen estado, 86 m²,
145000.0,Piso en venta en Zofío,"Zofío, Usera (Madrid Capital)",40.3787225,-3.7150913, TC599-554898,  Disponible, 1, En buen estado, 71 m², 3
135000.0,Piso en venta en Zofío,"Zofío, Usera (Madrid Capital)",40.3787698,-3.7137937, TC599-554829,  En trámite,, En buen estado, 57 m²,
147000.0,Piso en venta en Plaza Eliptica,"Zofío, Usera (Madrid Capital)",40.383545,-3.7148891, SA606-1-VI-000-030-686-973/1852,  No indicado, 1,, 62 m², 2
160000.0,Piso en venta en Zofío,"Zofío, Usera (Madrid Capital)",40.3808298,-3.7139504, TC599-559687,  Disponible, 1, En buen estado, 90 m², 3
134900.0,Piso en venta en Zofío,"Zofío, Usera (Madrid Capital)",40.3779777,-3.7128342, SA2661-E00137 - BIS2,  Disponible, 1, A reformar, 70 m², 3
135000.0,Piso en venta en Zofío,"Zofío, Usera (Madrid Capital)",40.3806799,-3.7161413, TC599-559444,  Disponible, 1, En buen estado, 62 m², 3
130000.0,Piso en venta en Zofío,"Zofío, Usera (Madrid Capital)",40.3786608,-3.7143142, TC599-559561,  Disponible, 1, En buen estado, 60 m², 3
205000.0,Piso en venta en Zofio,"Zofío, Usera (Madrid Capital)",40.376461,-3.7171565, SA1898-MY82/7245,  Disponible, 2,, 131 m², 3
795000.0,Piso en venta en Zona Avenida de Europa,Zona Avenida de Europa (Pozuelo de Alarcón),40.436046,-3.798294, SA3813-1954378,  Disponible, 3,, 185 m², 4
990000.0,Piso en venta en Avenida de Europa,Avenida de Europa. Zona Avenida de Europa (Pozuelo de Alarcón),40.43859533,-3.792158202, SA492-136947,  Disponible, 4, En buen estado, 204 m², 5
535000.0,"Piso en venta en Carretera Vía de las Dos Castillas, 7","Carretera Vía de las Dos Castillas, 7. Zona Avenida de Europa (Pozuelo de Alarcón)",40.43105,-3.80639, XA785-435934,  Disponible, 2, En buen estado, 115 m², 3
630000.0,"Piso en venta en Avenida de Europa, 23","Avenida de Europa, 23. Zona Avenida de Europa (Pozuelo de Alarcón)",40.443325,-3.785267, 20232029,  En trámite, 2, En buen estado, 126 m², 3
840000.0,Piso en venta en Avenida de la Comunidad de Madrid,Avenida de la Comunidad de Madrid. Zona Avenida de Europa (Pozuelo de Alarcón),40.441312592,-3.791993693, AF214-2317/5,  Pendiente de completar, 2, En buen estado, 156 m², 3
380000.0,Piso en venta en Zona Avenida de Europa,Zona Avenida de Europa (Pozuelo de Alarcón),40.439395,-3.806772, XA548-4794,  En trámite, 1,, 72 m², 2
750000.0,Piso en venta en Pozuelo de Alarcón,Zona Avenida de Europa (Pozuelo de Alarcón),40.4341833,-3.7997222, IF77045-I-00WBRE-W-02QMO7,  En trámite, 3,, 160 m², 4
596000.0,Piso en venta en Zona Avenida de Europa,Zona Avenida de Europa (Pozuelo de Alarcón),40.4338542,-3.8054409, 4526456-000005,  En trámite, 2, En buen estado, 128 m², 4
295000.0,"Piso en venta en Calle de Almeria, 122, cerca de Calle de Cartagena","Calle de Almeria, 122, cerca de Calle de Cartagena. Zona Bulevar (Arroyomolinos)",40.2787471849744,-3.90984540890749, 4524718-000005,  En trámite, 2, En buen estado, 127 m², 3
264900.0,Piso en venta en Arroyomolinos (Madrid) - Las Castañeras - Bulevar,Zona Bulevar (Arroyomolinos),40.2805462,-3.9133435, IF76877-522,  En trámite, 2, En buen estado, 126 m², 3
359900.0,Piso en venta en Zona Bulevar,Zona Bulevar (Arroyomolinos),40.2787241,-3.9094298, 4525651-000112,  Disponible, 2, En buen estado, 184 m², 3
152000.0,"Piso en venta en Calle de la Tenería, 8","Calle de la Tenería, 8. Zona Calle Casa Amarilla (Galapagar)",40.5793,-4.00053, SA673-5928575/2417,  Disponible, 1,, 67 m², 1
246000.0,Piso en venta en Calle de la Frontera,Calle de la Frontera. Zona Calle Casa Amarilla (Galapagar),40.575072944,-4.000910513, SA3768-181318,  Disponible, 2, En buen estado, 110 m², 3
179500.0,Piso en venta en Casa Amarilla,Zona Calle Casa Amarilla (Galapagar),40.5771277,-4.0021431, SA2135-04095/7619,  Disponible, 1,, 68 m², 2
165000.0,Piso en venta en Calle del Comercio,Calle del Comercio. Zona Calle Casa Amarilla (Galapagar),40.5771929,-4.0023872, SA3768-181332,  Disponible, 1, En buen estado, 80 m², 1
133100.0,Piso en venta en Calle del Peñote,Calle del Peñote. Zona Calle Casa Amarilla (Galapagar),40.5788285,-4.002143, INB55-8067-CG-36945-0001,  En trámite, 2, En buen estado, 97 m², 3
193500.0,Piso en venta en Calle del Peñote,Calle del Peñote. Zona Calle Casa Amarilla (Galapagar),40.5787887,-4.0024246, IF6736-PEÑOTE-1291,  En trámite, 2, En buen estado, 131 m², 3
129000.0,Piso en venta en Calle de la Tenería,Calle de la Tenería. Zona Calle Casa Amarilla (Galapagar),40.5795,-3.99974, SA2682-102610788,  En trámite, 1, En buen estado, 65 m², 1
160000.0,Piso en venta en Calle del Comercio,Calle del Comercio. Zona Calle Casa Amarilla (Galapagar),40.5769377,-4.0019279, 4510261-404 COMERCIO,  En trámite, 1, En buen estado, 79 m², 2
165000.0,Piso en venta en Calle Alagon,Calle Alagon. Zona Calle La Canaleja (Galapagar),40.575045,-4.0102502, SA4276-7002,  En trámite, 1, En buen estado, 80 m², 3
275000.0,Piso en venta en Zona Calle La Canaleja,Zona Calle La Canaleja (Galapagar),40.5676583,-4.0120918, SA3051-07247,  Disponible, 2, En buen estado, 121 m², 3
319000.0,Piso en venta en Calle Sierra de Ronda,Calle Sierra de Ronda. Parque Victoria-Sierra-Cortijos (Rincón de la Victoria),36.72703,-4.3030119, SA3993-JH-01185,  Disponible, 2, En buen estado, 124 m², 3
149000.0,"Piso en venta en Calle de Sagasta, nº 5","Calle de Sagasta, nº 5. Zona Calle La Canaleja (Galapagar)",40.5678,-4.01625, SA4306-0015-06826,  Disponible, 1, En buen estado, 33 m², 1
105000.0,Piso en venta en Zona Calle La Canaleja,Zona Calle La Canaleja (Galapagar),40.575045,-4.0102502, SA2513-07617,  Disponible, 1, En buen estado, 65 m², 2
490000.0,"Piso en venta en Calle Hermanos Machado, nº 5","Calle Hermanos Machado, nº 5. Zona Calle La Canaleja (Galapagar)",40.5678,-4.01625, SA2614-3516-00606,  En trámite, 2, En buen estado, 133 m², 3
210000.0,Piso en venta en Centro,Zona Carretera del Plantío (Majadahonda),40.4720821,-3.8703445, INB55-8041-CG-05390-0001,  En trámite, 1, En buen estado, 109 m², 3
355000.0,Piso en venta en Zona Carretera del Plantío,Zona Carretera del Plantío (Majadahonda),40.4764901,-3.8466081, TC778-540907,  En trámite, 3, En buen estado, 130 m², 1
315000.0,Piso en venta en Zona Carretera del Plantío,Zona Carretera del Plantío (Majadahonda),40.4766726,-3.8563211, SA2626-0699,  En trámite, 1, En buen estado, 53 m², 2
440000.0,Piso en venta en Calle de Numancia,Calle de Numancia. Zona Carretera del Plantío (Majadahonda),40.4805905,-3.868794, XA802-DRO601R8,  En trámite, 2,, 123 m², 3
990000.0,Piso en venta en Majadahonda,Zona Carretera del Plantío (Majadahonda),40.4751387,-3.8393916, IF77045-I-00X39Y-W-02ROR0,  Disponible, 5, A reformar, 386 m², 7
765000.0,Piso en venta en Majadahonda,Zona Carretera del Plantío (Majadahonda),40.4725848,-3.8513467, IF77045-I-00WXGP-W-02RD6L,  Disponible, 3,, 170 m², 4
679900.0,Piso en venta en Calle de Isaac Albéniz,Calle de Isaac Albéniz. Zona Carretera del Plantío (Majadahonda),40.446380555,-3.869999269, 4525831-MC27,  En trámite, 2, En buen estado, 145 m², 3
475000.0,Piso en venta en Zona Carretera del Plantío,Zona Carretera del Plantío (Majadahonda),40.4747763,-3.8634376, 4516363-SAR1874,  En trámite, 2, A reformar, 167 m², 3
149000.0,"Piso en venta en Calle de San Gregorio, cerca de Calle de la Tenería","Calle de San Gregorio, cerca de Calle de la Tenería. Zona Club Deportivo Galapagar-Los Almendros (Galapagar)",40.5802097,-4.0017926, 4510261-355 SAN GREGORIO,  En trámite, 1, En buen estado, 76 m², 2
185000.0,Piso en venta en Calle Eguidillo,Calle Eguidillo. Zona Club Deportivo Galapagar-Los Almendros (Galapagar),40.57834,-4.0053862, 4992271-1230,  Disponible, 2, En buen estado, 103 m², 3
159000.0,Piso en venta en Zona Club Deportivo Galapagar-Los Almendros,Zona Club Deportivo Galapagar-Los Almendros (Galapagar),40.5807977,-4.0035193, 4516163-1124572119,  Disponible, 1, En buen estado, 76 m², 2
149500.0,Piso en venta en Casco Antiguo,Zona Club Deportivo Galapagar-Los Almendros (Galapagar),40.5793835,-4.0070081, SA2135-04769/7619,  Disponible, 1,, 65 m², 2
160000.0,"Piso en venta en Calle de las Escuelas, cerca de Calle de Gamones","Calle de las Escuelas, cerca de Calle de Gamones. Zona Club Deportivo Galapagar-Los Almendros (Galapagar)",40.5805227,-4.003648, 510261-420 ESCUELAS,  En trámite, 1, En buen estado, 76 m², 2
159000.0,"Piso en venta en Calle de las Escuelas, 10, cerca de Calle de Gamones","Calle de las Escuelas, 10, cerca de Calle de Gamones. Zona Club Deportivo Galapagar-Los Almendros (Galapagar)",40.5803,-4.00396, IF6736-PG25-1232,  En trámite, 1, En buen estado, 75 m², 2
164900.0,"Piso en venta en Calle de San Gregorio, 73, cerca de Calle de las Escuelas","Calle de San Gregorio, 73, cerca de Calle de las Escuelas. Zona Club Deportivo Galapagar-Los Almendros (Galapagar)",40.58099134,-4.000954909, IFC76049-DSI-V2314,  Pendiente de completar, 1, En buen estado, 65 m², 2
159000.0,"Piso en venta en Calle de las Escuelas, cerca de Calle de Juan Fraile","Calle de las Escuelas, cerca de Calle de Juan Fraile. Zona Club Deportivo Galapagar-Los Almendros (Galapagar)",40.580275,-4.003973, 510261-421,  En trámite, 1, En buen estado, 76 m², 2
180000.0,Piso en venta en Galapagar - Casco Antiguo,Zona Club Deportivo Galapagar-Los Almendros (Galapagar),40.5803697,-4.0047883, IF6966-5397,  En trámite, 1, En buen estado, 65 m², 2
160000.0,"Piso en venta en Calle de las Escuelas, cerca de Calle de Gamones","Calle de las Escuelas, cerca de Calle de Gamones. Zona Club Deportivo Galapagar-Los Almendros (Galapagar)",40.5806498,-4.0041594, 4516163-JOSEFINA,  En trámite, 1, En buen estado, 76 m², 2
199000.0,Piso en venta en Plaza Mayor,Plaza Mayor. Zona de las Cárcavas-Arroyo del Bosque (Arroyomolinos),40.2678263,-3.9198282, IF5854-34,  En trámite, 2, A reformar, 100 m², 3
169900.0,Piso en venta en Zona de las Cárcavas-Arroyo del Bosque,Zona de las Cárcavas-Arroyo del Bosque (Arroyomolinos),40.267542,-3.9202897, 4525651-000113,  Disponible, 2, En buen estado, 120 m², 3
139000.0,Piso en venta en Calle de Caretos,Calle de Caretos. Zona de la Estación-San Juan de Dios (Ciempozuelos),40.1649039,-3.6212312, SA2484-3248-21349,  Disponible, 2, En buen estado, 93 m², 3
142000.0,Piso en venta en Zona de la Estación-San Juan de Dios,Zona de la Estación-San Juan de Dios (Ciempozuelos),40.1588281,-3.6186443, TC373-556329,  Disponible, 2, En buen estado, 114 m², 4
137000.0,Piso en venta en Zona de la Estación-San Juan de Dios,Zona de la Estación-San Juan de Dios (Ciempozuelos),40.1622963,-3.6178634, TC373-559297,  En trámite, 2, En buen estado, 92 m², 3
131000.0,Piso en venta en Zona de la Estación-San Juan de Dios,Zona de la Estación-San Juan de Dios (Ciempozuelos),40.1572805,-3.6149237, SA2484-3248-18201,  En trámite, 2, A reformar, 105 m², 4
149500.0,Piso en venta en Zona Estación,Zona Estación (Coslada),40.4440556,-3.5329764, TC679-557123,  En trámite, 1, En buen estado, 92 m²,
139000.0,Piso en venta en Zona Estación,Zona Estación (Coslada),40.44007691,-3.53107916, TC679-541479,  En trámite, 1, Reformado, 78 m²,
153000.0,Piso en venta en Calle de los Teatinos,Calle de los Teatinos. Zona Estación (Coslada),40.4410844,-3.5338505, IF6880-1316/3240 A,  Disponible, 1, En buen estado, 69 m², 3
166000.0,Piso en venta en Calle Ntra Sra de los Angeles,Calle Ntra Sra de los Angeles. Zona Estación (Coslada),40.4389376,-3.5323718, ASR1-SRB0000097256,  En trámite,,, 80 m²,
119000.0,Piso en venta en Zona Estación,Zona Estación (Coslada),40.440603,-3.5316905, TC679-557982,  En trámite, 1, En buen estado, 60 m², 2
145000.0,Piso en venta en Calle de los Teatinos,Calle de los Teatinos. Zona Estación (Coslada),40.4411848,-3.5340427, XA449-VMF6 - TEATINOS,  En trámite,,, 90 m²,
125000.0,Piso en venta en Zona Estación,Zona Estación (Coslada),40.4411848,-3.5340427, TC679-560343,  En trámite, 1, En buen estado, 81 m², 3
189000.0,Piso en venta en Avenida de San Pablo,Avenida de San Pablo. Zona Estación (Coslada),40.4300338,-3.5331722, SA4177-A001V001V/9804,  No indicado, 1,, 73 m², 2
135000.0,Piso en venta en Calle de Palestina,Calle de Palestina. Zona Estación (Coslada),40.4421107,-3.532221, 4524166-PALESTINA,  En trámite, 1, A reformar, 55 m², 2
229900.0,Piso en venta en Zona Europa,Zona Europa (Arroyomolinos),40.2795275,-3.9279307, 4525651-000087,  Disponible, 2, En buen estado, 100 m², 2
320000.0,Piso en venta en Avenida de la Unión Europea,Avenida de la Unión Europea. Zona Europa (Arroyomolinos),40.28128,-3.91921, EP319-VYP.371ME,  En trámite, 2,, 150 m², 3
865000.0,Piso en venta en Calle del Coto Blanco,Calle del Coto Blanco. Zona Monte del Pilar (Majadahonda),40.4611916,-3.8632206, IF6199-961-B,  En trámite, 4, En buen estado, 228 m², 4
599000.0,Piso en venta en Zona Monte del Pilar,Zona Monte del Pilar (Majadahonda),40.4683975,-3.8665815, TC778-541953,  En trámite, 3, En buen estado, 283 m², 5
765000.0,Piso en venta en Majadahonda,Zona Monte del Pilar (Majadahonda),40.4568461,-3.8572868, GM8-183584,  En trámite, 3, En buen estado, 185 m², 4
1050000.0,Piso en venta en Avenida del Mare Nostrum,Avenida del Mare Nostrum. Zona Monte del Pilar (Majadahonda),40.4664934,-3.8627831, SA4633-BMIRE-13,  Disponible, 3, En buen estado, 250 m², 4
690000.0,Piso en venta en Zona Monte El Pilar,Zona Monte del Pilar (Majadahonda),40.4607189,-3.8634516, SA2135-04989/7619,  Disponible, 3,, 155 m², 3
975000.0,Piso en venta en Majadahonda - Zona Monte El Pilar,Zona Monte del Pilar (Majadahonda),40.4740607,-3.862329, SA2135-04916/7619,  Disponible, 4,, 282 m², 6
990000.0,Piso en venta en Majadahonda,Zona Monte del Pilar (Majadahonda),40.467148892,-3.854951033, IF77045-I-00XIEB-W-02SDNT,  En trámite, 5,, 219 m², 5
480000.0,Piso en venta en Majadahonda,Zona Monte del Pilar (Majadahonda),40.47038526,-3.851060277, GM8-190392,  En trámite, 2, En buen estado, 150 m², 3
570000.0,Piso en venta en Zona Monte del Pilar,Zona Monte del Pilar (Majadahonda),40.4793265,-3.8743159, TC66-559978,  Disponible, 2, En buen estado, 220 m², 3
695000.0,Piso en venta en Zona Monte del Pilar,Zona Monte del Pilar (Majadahonda),40.4615396,-3.8608959, 4516363-SAR1870,  Disponible, 3, En buen estado, 184 m², 3
680000.0,Piso en venta en Avenida del Príncipe de Asturias,Avenida del Príncipe de Asturias. Zona Monte del Pilar (Majadahonda),40.467342,-3.8588455, 4525652-PRINCIPE DE ASTURIAS,  Disponible, 3, En buen estado, 209 m², 3
990000.0,Piso en venta en Avenida del Rey Juan Carlos I,Avenida del Rey Juan Carlos I. Zona Monte del Pilar (Majadahonda),40.4607518,-3.8658498, 516839-001003,  En trámite, 5, En buen estado, 219 m², 5
839900.0,Piso en venta en Calle del Mar Mediterráneo,Calle del Mar Mediterráneo. Zona Monte del Pilar (Majadahonda),40.4718399,-3.8590211, 4525652-MARMEDITERRANEO,  Disponible, 3, En buen estado, 243 m², 3
765000.0,Piso en venta en Calle de los Rosales,Calle de los Rosales. Zona Monte del Pilar (Majadahonda),40.4721681,-3.8510185, 4992528-1195,  En trámite, 4, En buen estado, 195 m², 4
150000.0,Piso en venta en Zona Veredillas,Zona Noreste (Torrejón de Ardoz),40.4629352,-3.4645757, 4997844-7585,  En trámite, 1, En buen estado, 80 m², 3
200000.0,Piso en venta en Calle de Milán,Calle de Milán. Zona Noreste (Torrejón de Ardoz),40.4625906,-3.465697, SA492-115705,  Disponible, 1, A reformar, 82 m², 3
191064.0,Piso en venta en Calle de Juan Sebastián Elcano,Calle de Juan Sebastián Elcano. Zona Noreste (Torrejón de Ardoz),40.4669598196253,-3.44530021738778, AS1-52302627,  Pendiente de completar, 2,, 117 m², 3
